case_key,case_id,case_name,application_numbers,application_numbers_count,primary_application_number,judgment_date_raw,judgment_year,hudoc_itemid,hudoc_importance_level,hudoc_importance_bucket,is_key_case,convention_articles,keywords,respondent_states,summary_text,citation_example,all_citation_variants_count,snapshots_count,guides_count,guide_ids,guide_titles,first_seen_snapshot_timestamp,last_seen_snapshot_timestamp,first_seen_snapshot_pdf,last_seen_snapshot_pdf,hudoc_match_status,hudoc_match_method,hudoc_query_value,hudoc_query_result_count,hudoc_docname,hudoc_appno,hudoc_doctype,hudoc_languageisocode,hudoc_kpdate,hudoc_kpdateastext,hudoc_originatingbody,hudoc_ecli,hudoc_conclusion
apps:11890/05,11890/05,Bijelić v. Montenegro and Serbia,11890/05,1,11890/05,28 April 2009,2009,001-92484,3,,,35|35-3|41|P1-1|P1-1-1,,MNE|SRB,,"Bijelić v. Montenegro and Serbia, no. 11890/05, 28 April 2009",1,10,1,154b01c3289a,Article 34/35,20230627221844,20251202174715,20230627221844__Admissibility_guide_ENG.pdf,20251202174715__Admissibility_guide_ENG.pdf,matched,exact_application_set,11890/05,10,CASE OF BIJELIC v. MONTENEGRO AND SERBIA,11890/05,HEJUD,ENG,2009-04-28T00:00:00,28/04/2009 00:00:00,5,ECLI:CE:ECHR:2009:0428JUD001189005,Remainder inadmissible;Violation of P1-1;Pecuniary and non-pecuniary damage - award
apps:76607/13,76607/13,Bikas v. Germany,76607/13,1,76607/13,25 January 2018,2018,001-180316,3,,,3|6|6-2|8,,DEU,,"Bikas v. Germany, no. 76607/13, 25 January 2018",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,76607/13,11,CASE OF BIKAS v. GERMANY,76607/13,HEJUD,ENG,2018-01-25T00:00:00,25/01/2018 00:00:00,23,ECLI:CE:ECHR:2018:0125JUD007660713,No violation of Article 6 - Right to a fair trial (Article 6-2 - Presumption of innocence;Proved guilty according to law)
apps:29825/03,29825/03,"Bil İnşaat Taahhüt Ticaret Limited Şirketi v. Turkey,",29825/03,1,29825/03,1 October 2013,2013,001-127013,4,,,P1-1|P1-1-1,,TUR,,"Bil İnşaat Taahhüt Ticaret Limited Şirketi v. Turkey, no. 29825/03, 1 October 2013",1,4,1,e751e8063f8b,Environment,20230923165352,20251212192207,20230923165352__guide_environment_eng.pdf,20251212192207__guide_environment_eng.pdf,matched,exact_application_set,29825/03,5,AFFAIRE BİL İNŞAAT TAAHHÜT TİCARET LİMİTED ŞİRKETİ v. TURKEY,29825/03,HEJUD,ENG,2013-10-01T00:00:00,01/10/2013 00:00:00,5,ECLI:CE:ECHR:2013:1001JUD002982503,Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions)
apps:23685/14,23685/14,Bilalova and Others v. Poland,23685/14,1,23685/14,26 March 2020,2020,001-202246,4,,,5|5-1-f,,POL,,"Bilalova and Others v. Poland, no. 23685/14, 26 March 2020",1,3,1,8ad6b528df3f,Rights of the child,20241205111155,20250601155424,20241205111155__guide_rights_of_the_child_eng.pdf,20250601155424__guide_rights_of_the_child_eng.pdf,matched,exact_application_set,23685/14,6,CASE OF BILALOVA AND OTHERS v. POLAND,23685/14,HEJUD,ENG,2020-03-26T00:00:00,26/03/2020 00:00:00,4,ECLI:CE:ECHR:2020:0326JUD002368514,Violation of Article 5 - Right to liberty and security (Article 5-1-f - Expulsion)
apps:57860/14,57860/14,Bilan v. Croatia (dec.),57860/14,1,57860/14,20 October 2020,2020,001-206317,4,,,6|6-1|10|10-1|10-2|13|13+10|35,,HRV,,"Bilan v. Croatia (dec.), no. 57860/14, 20 October 2020",1,4,1,96d370a07ab1,Article 6 Civil,20240218053355,20260217135653,20240218053355__guide_art_6_civil_eng.pdf,20260217135653__guide_art_6_civil_eng.pdf,matched,exact_application_set,57860/14,2,BILAN v. CROATIA,57860/14,HEDEC,ENG,2020-10-20T00:00:00,20/10/2020 00:00:00,4,ECLI:CE:ECHR:2020:1020DEC005786014,Inadmissible
apps:62870/13,62870/13,Bilbija and Blažević v. Croatia,62870/13,1,62870/13,12 January 2016,2016,001-160009,4,,,2|2-1,,HRV,,"Bilbija and Blažević v. Croatia, no. 62870/13, 12 January 2016",1,7,1,415c8994e0ed,Article 2,20230923024152,20251215180904,20230923024152__guide_art_2_eng.pdf,20251215180904__guide_art_2_eng.pdf,matched,exact_application_set,62870/13,5,CASE OF BILBIJA AND BLAŽEVIĆ v. CROATIA,62870/13,HEJUD,ENG,2016-01-12T00:00:00,12/01/2016 00:00:00,5,ECLI:CE:ECHR:2016:0112JUD006287013,Violation of Article 2 - Right to life (Article 2-1 - Effective investigation) (Procedural aspect)
apps:9602/18,9602/18,Bild GmbH & Co. KG v. Germany,9602/18,1,9602/18,31 October 2023,2023,001-228530,3,,,10|10-1|10-2|8|8-1,,DEU,,"Bild GmbH & Co. KG v. Germany, no. 9602/18, 31 October 2023",1,7,2,1900da194ee4|99cd2ce32cf8,Article 10|Article 8,20240930062921,20260215111534,20240930062921__guide_art_10_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,9602/18,7,CASE OF BILD GMBH & CO. KG v. GERMANY,9602/18,HEJUD,ENG,2023-10-31T00:00:00,31/10/2023 00:00:00,7,ECLI:CE:ECHR:2023:1031JUD000960218,Violation of Article 10 - Freedom of expression-{general} (Article 10-1 - Freedom of expression)
apps:34482/97,34482/97,Bilen v. Turkey,34482/97,1,34482/97,21 February 2006,2006,001-72496,3,,,3|5|5-3|5-4|15|15-1|29|29-3|35|35-1|41,,TUR,,"Bilen v. Turkey, no. 34482/97, 21 February 2006",1,3,1,e8704f851a2b,Article 15,20230923094342,20251125150922,20230923094342__guide_art_15_eng.pdf,20251125150922__guide_art_15_eng.pdf,matched,exact_application_set,34482/97,6,CASE OF BILEN v. TURKEY,34482/97,HEJUD,ENG,2006-02-21T00:00:00,21/02/2006 00:00:00,7,ECLI:CE:ECHR:2006:0221JUD003448297,Violation of Art. 3;Violation of Art. 5-3;Violation of Art. 5-4;Pecuniary damage - claim dismissed;Non-pecuniary damage - financial award;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings
apps:1571/07,1571/07,Bilgen v. Turkey,1571/07,1,1571/07,9 March 2021,2021,001-208367,3,,,6|6-1|41,,TUR,,"Bilgen v. Turkey, no. 1571/07, 9 March 2021",1,4,1,96d370a07ab1,Article 6 Civil,20240218053355,20260217135653,20240218053355__guide_art_6_civil_eng.pdf,20260217135653__guide_art_6_civil_eng.pdf,matched,exact_application_set,1571/07,6,CASE OF BİLGEN v. TURKEY,1571/07,HEJUD,ENG,2021-03-09T00:00:00,09/03/2021 00:00:00,5,ECLI:CE:ECHR:2021:0309JUD000157107,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Access to court);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:84568/17,84568/17,Bilyavska v. Ukraine,84568/17,1,84568/17,27 March 2025,2025,001-242436,3,,,35|35-1|P1-1|P1-1-1|8|8-1|41,,UKR,,"Bilyavska v. Ukraine, no. 84568/17, 27 March 2025",1,1,1,1b1f8de345be,Article 1 Protocol 1,20260104030038,20260104030038,20260104030038__guide_art_1_protocol_1_eng.pdf,20260104030038__guide_art_1_protocol_1_eng.pdf,matched,exact_application_set,84568/17,4,CASE OF BILYAVSKA v. UKRAINE,84568/17,HEJUD,ENG,2025-03-27T00:00:00,27/03/2025 00:00:00,23,ECLI:CE:ECHR:2025:0327JUD008456817,Preliminary objection joined to merits and dismissed (Art. 35) Admissibility criteria;(Art. 35-1) Exhaustion of domestic remedies;Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 of Protocol No. 1 - Positive obligations;Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions);Violation of Article 8 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for home);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:15084/03,15084/03,Bimer S.A. v. Moldova,15084/03,1,15084/03,10 July 2007,2007,001-81505,3,,,41|P1-1|P1-1-2|P1-1-1,,MDA,,"Bimer S.A. v. Moldova, no. 15084/03, 10 July 2007",1,5,1,1b1f8de345be,Article 1 Protocol 1,20230923134648,20260104030038,20230923134648__guide_art_1_protocol_1_eng.pdf,20260104030038__guide_art_1_protocol_1_eng.pdf,matched,exact_application_set,15084/03,8,CASE OF BIMER S.A. v. MOLDOVA,15084/03,HEJUD,ENG,2007-07-10T00:00:00,10/07/2007 00:00:00,7,ECLI:CE:ECHR:2007:0710JUD001508403,Violation of P1-1;Pecuniary damage - financial award
apps:36141/04,36141/04,Bingöl v. Turkey,36141/04,1,36141/04,22 June 2010,2010,001-99602,4,,,10,,TUR,,"Bingöl v. Turkey, no. 36141/04, 22 June 2010",1,5,1,726c25db1ffb,Article 17,20230923094714,20251128040131,20230923094714__guide_art_17_eng.pdf,20251128040131__guide_art_17_eng.pdf,matched,exact_application_set,36141/04,5,CASE OF BİNGÖL v. TURKEY,36141/04,HEJUD,ENG,2010-06-22T00:00:00,22/06/2010 00:00:00,5,ECLI:CE:ECHR:2010:0622JUD003614104,Violation of Art. 10
apps:28678/10,28678/10,Binnur Uzun and Others v. Turkey,28678/10,1,28678/10,19 September 2017,2017,001-177075,4,,,2|2-1,,TUR,,"Binnur Uzun and Others v. Turkey, no. 28678/10, 19 September 2017",1,7,1,415c8994e0ed,Article 2,20230923024152,20251215180904,20230923024152__guide_art_2_eng.pdf,20251215180904__guide_art_2_eng.pdf,matched,exact_application_set,28678/10,6,CASE OF BİNNUR UZUN AND OTHERS v. TURKEY,28678/10,HEJUD,ENG,2017-09-19T00:00:00,19/09/2017 00:00:00,5,ECLI:CE:ECHR:2017:0919JUD002867810,Violation of Article 2 - Right to life (Article 2 - Positive obligations;Article 2-1 - Effective investigation) (Procedural aspect)
apps:43639/17,43639/17,Bio Farmland Betriebs S.R.L. v. Romania,43639/17,1,43639/17,13 July 2021,2021,001-211308,4,,,6|6-1,,ROU,,"Bio Farmland Betriebs S.R.L. v. Romania, no. 43639/17, 13 July 2021",1,2,1,d24a9ac722de,ECHR / EU,20240618210119,20241111181638,20240618210119__guide_eu_law_in_echr_case-law_eng.pdf,20241111181638__guide_eu_law_in_echr_case-law_eng.pdf,matched,exact_application_set,43639/17,7,CASE OF BIO FARMLAND BETRIEBS S.R.L. v. ROMANIA,43639/17,HEJUD,ENG,2021-07-13T00:00:00,13/07/2021 00:00:00,7,ECLI:CE:ECHR:2021:0713JUD004363917,Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Fair hearing)
apps:23373/03,23373/03,Biriuk v. Lithuania,23373/03,1,23373/03,25 November 2008,2008,001-89827,2,,,8|8-2|29|29-3|34|41,,LTU,,"Biriuk v. Lithuania, no. 23373/03, 25 November 2008",1,9,2,cfca8cb0bbc6|d5256ad78e38,Data protection|Social rights,20230923165006,20260101120520,20230923165006__guide_data_protection_eng.pdf,20260101120520__guide_data_protection_eng.pdf,matched,exact_application_set,23373/03,8,CASE OF BIRIUK v. LITHUANIA,23373/03,HEJUD,ENG,2008-11-25T00:00:00,25/11/2008 00:00:00,5,ECLI:CE:ECHR:2008:1125JUD002337303,Preliminary objection joined to merits and dismissed (victim);Violation of Art. 8;Non-pecuniary damage - award
apps:79917/13,79917/13,Bîrsan v. Romania (dec.),79917/13,1,79917/13,2 February 2016,2016,001-161236,4,,,6|6-1|8|8-1|8-2|13|13+8|17|18|35|P1-1,,ROU,,"Bîrsan v. Romania (dec.), no. 79917/13, 2 February 2016",1,9,2,0faa41c7c031|726c25db1ffb,Article 17|Article 18,20230923094714,20251128040131,20230923094714__guide_art_17_eng.pdf,20251128040131__guide_art_17_eng.pdf,matched,exact_application_set,79917/13,1,BÎRSAN c. ROUMANIE,79917/13,HFDEC,FRE,2016-02-02T00:00:00,02/02/2016 00:00:00,5,ECLI:CE:ECHR:2016:0202DEC007991713,Irrecevable
apps:49304/09,49304/09,Biržietis v. Lithuania,49304/09,1,49304/09,14 June 2016,2016,001-163661,4,,,8|8-1,,LTU,,"Biržietis v. Lithuania, no. 49304/09, 14 June 2016",1,21,3,154b01c3289a|7ff3d5fc46dd|99cd2ce32cf8,Article 34/35|Article 8|Prisoners' rights,20230627221844,20260215111534,20230627221844__Admissibility_guide_ENG.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,49304/09,9,CASE OF BIRŽIETIS v. LITHUANIA,49304/09,HEJUD,ENG,2016-06-14T00:00:00,14/06/2016 00:00:00,7,ECLI:CE:ECHR:2016:0614JUD004930409,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life)
apps:65025/01,65025/01,Birznieks v. Latvia,65025/01,1,65025/01,31 May 2011,2011,001-104932,3,,,3|5|5-1|5-3|5-4|6|6-1|8|8-1|8-2|34|35|35-1,,LVA,,"Birznieks v. Latvia, no. 65025/01, 31 May 2011",1,7,1,99cd2ce32cf8,Article 8,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,65025/01,4,CASE OF BIRZNIEKS v. LETTONIE,65025/01,HEJUD,ENG,2011-05-31T00:00:00,31/05/2011 00:00:00,6,ECLI:CE:ECHR:2011:0531JUD006502501,Violation of Art. 5-1;No violation of Art. 5-1;Violation of Art. 5-3;Violation of Art. 5-4;Violation of Art. 8;Violation of Art. 34;Remainder inadmissible
apps:42329/11|47319/11,42329/11|47319/11,Bişar Ayhan v. Turkey,42329/11|47319/11,2,42329/11,18 May 2021,2021,001-210038,4,,,2|2-1|2-2,,TUR,,"Bişar Ayhan v. Turkey, nos. 42329/11 and 47319/11, 18 May 2021",1,7,1,415c8994e0ed,Article 2,20230923024152,20251215180904,20230923024152__guide_art_2_eng.pdf,20251215180904__guide_art_2_eng.pdf,matched,exact_application_set,42329/11|47319/11,5,CASE OF BİŞAR AYHAN AND OTHERS v. TURKEY,42329/11;47319/11,HEJUD,ENG,2021-05-18T00:00:00,18/05/2021 00:00:00,5,ECLI:CE:ECHR:2021:0518JUD004232911,Violation of Article 2 - Right to life (Article 2-1 - Effective investigation) (Procedural aspect);Violation of Article 2 - Right to life (Article 2-2 - Use of force) (Substantive aspect)
apps:952/03,952/03,Biserica Adevărat Ortodoxă din Moldova and Others v. Moldova,952/03,1,952/03,27 February 2007,2007,001-79606,3,,,6|6-1|9|9-1|9-2|11|11-1|13|14|29|29-3|34|41|P1-1|P1-1-1|13+9|14+9,,MDA,,"Biserica Adevărat Ortodoxă din Moldova and Others v. Moldova, no. 952/03, 27 February 2007",1,7,1,2fbc08fc30bd,Article 9,20230923081110,20251122212600,20230923081110__guide_art_9_eng.pdf,20251122212600__guide_art_9_eng.pdf,matched,exact_application_set,952/03,7,CASE OF BISERICA ADEVARAT ORTODOXA DIN MOLDOVA v. MOLDOVA,952/03,HEJUD,ENG,2007-02-27T00:00:00,27/02/2007 00:00:00,7,ECLI:CE:ECHR:2007:0227JUD000095203,Violation of Art. 9;Violation of P1-1;Violation of Art. 13+9;Not necessary to examine Art. 14+9;No separate issue under Art. 6 and 11;Non-pecuniary damage - financial claim;Costs and expenses partial award - Convention proceedings
apps:75157/14,75157/14,Bistieva and Others v. Poland,75157/14,1,75157/14,10 April 2018,2018,001-182210,4,,,8|8-1,,POL,,"Bistieva and Others v. Poland, no. 75157/14, 10 April 2018",1,15,3,8ad6b528df3f|99cd2ce32cf8|e19a063de5b3,Article 8|Immigration|Rights of the child,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,75157/14,6,CASE OF BISTIEVA AND OTHERS v. POLAND,75157/14,HEJUD,ENG,2018-04-10T00:00:00,10/04/2018 00:00:00,7,ECLI:CE:ECHR:2018:0410JUD007515714,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for family life)
apps:25774/05,25774/05,Bistrović v. Croatia,25774/05,1,25774/05,31 May 2007,2007,001-80705,2,,,6|6-1|29|29-3|35|35-1|41|P1-1|P1-1-1|46|46-2,,HRV,,"Bistrović v. Croatia, no. 25774/05, 31 May 2007",1,9,2,1b1f8de345be|e751e8063f8b,Article 1 Protocol 1|Environment,20230923134648,20260104030038,20230923134648__guide_art_1_protocol_1_eng.pdf,20260104030038__guide_art_1_protocol_1_eng.pdf,matched,exact_application_set,25774/05,7,CASE OF BISTROVIC v. CROATIA,25774/05,HEJUD,ENG,2007-05-31T00:00:00,31/05/2007 00:00:00,4,ECLI:CE:ECHR:2007:0531JUD002577405,Preliminary objection dismissed (non-exhaustion of domestic remedies);Violation of P1-1;Partly inadmissible;Pecuniary damage - claim dismissed;Non-pecuniary damage - financial claim;Costs and expenses partial award - Convention proceedings
apps:30255/09,30255/09,Bittó and Others v. Slovakia,30255/09,1,30255/09,28 January 2014,2014,001-140234,2,,,35|41|46|46-2|P1-1|P1-1-2,,SVK,,"Bittó and Others v. Slovakia, no. 30255/09, 28 January 2014",1,13,3,1b1f8de345be|cfca8cb0bbc6|ed0ed05ac958,Article 1 Protocol 1|Article 46|Social rights,20230911235919,20260104030038,20230911235919__guide_art_46_eng.pdf,20260104030038__guide_art_1_protocol_1_eng.pdf,matched,exact_application_set,30255/09,16,CASE OF BITTÓ AND OTHERS v. SLOVAKIA,30255/09,HEJUD,ENG,2014-01-28T00:00:00,28/01/2014 00:00:00,6,ECLI:CE:ECHR:2014:0128JUD003025509,Remainder inadmissible;Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 2 of Protocol No. 1 - Control of the use of property);Respondent State to take measures of a general character (Article 46-2 - Measures of a general character);Just satisfaction reserved
apps:40324/16|12623/17,40324/16|12623/17,Bivolaru and Moldovan v. France,40324/16|12623/17,2,40324/16,25 March 2021,2021,001-209069,1,,,3|35|35-3-a|41,,FRA,,"Bivolaru and Moldovan v. France, nos. 40324/16 and 12623/17, 25 March 2021",1,11,3,7ff3d5fc46dd|d24a9ac722de|e19a063de5b3,ECHR / EU|Immigration|Prisoners' rights,20230923171143,20251122094224,20230923171143__guide_immigration_eng.pdf,20251122094224__guide_immigration_eng.pdf,matched,exact_application_set,40324/16|12623/17,11,CASE OF BIVOLARU AND MOLDOVAN v. FRANCE,40324/16;12623/17,HEJUD,ENG,2021-03-25T00:00:00,25/03/2021 00:00:00,23,ECLI:CE:ECHR:2021:0325JUD004032416,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:28796/04,28796/04,Bivolaru v. Romania,28796/04,1,28796/04,28 February 2017,2017,001-171942,3,,,5|5-1|5-1-c|5-2|6|6-2|8|8-1|8-2|35|35-3-a|41,,ROU,,"Bivolaru v. Romania, no. 28796/04, 28 February 2017",1,10,1,154b01c3289a,Article 34/35,20230627221844,20251202174715,20230627221844__Admissibility_guide_ENG.pdf,20251202174715__Admissibility_guide_ENG.pdf,matched,exact_application_set,28796/04,6,CASE OF BIVOLARU v. ROMANIA,28796/04,HEJUD,ENG,2017-02-28T00:00:00,28/02/2017 00:00:00,7,ECLI:CE:ECHR:2017:0228JUD002879604,Remainder inadmissible;No violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention;Article 5-1-c - Reasonable suspicion);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);No violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-2 - Presumption of innocence);No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:66580/12,66580/12,Bivolaru v. Romania (no. 2),66580/12,1,66580/12,2 October 2018,2018,001-186881,4,,,6|6-1,,ROU,,"Bivolaru v. Romania (no. 2), no. 66580/12, 2 October 2018",1,16,2,154b01c3289a|4026b1621d4a,Article 34/35|Article 6 Criminal,20230627221844,20260217143525,20230627221844__Admissibility_guide_ENG.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,exact_application_set,66580/12,6,CASE OF BIVOLARU v. ROMANIA (No. 2),66580/12,HEJUD,ENG,2018-10-02T00:00:00,02/10/2018 00:00:00,7,ECLI:CE:ECHR:2018:1002JUD006658012,No violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Reasonable time)
apps:30965/1715,30965/1715,Bjarki H. Diego v. Iceland,30965/1715,1,30965/1715,,2022,001-216184,3,,,6|6+6-3|6-1|6-3|6-3-a|6-3-c|41,,ISL,,"Bjarki H. Diego v. Iceland, no. 30965/1715 March 2022",1,6,1,4026b1621d4a,Article 6 Criminal,20230911235812,20260217143525,20230911235812__guide_art_6_criminal_eng.pdf,20260217143525__guide_art_6_criminal_eng.pdf,matched,legacy_identifier_exact_name_and_year,30965/1715 || docname_raw:Bjarki H. Diego v. Iceland || text_clean:Bjarki H. Diego v. Iceland,13,CASE OF BJARKI H. DIEGO v. ICELAND,30965/17,HEJUD,ENG,2022-03-15T00:00:00,15/03/2022 00:00:00,6,ECLI:CE:ECHR:2022:0315JUD003096517,No violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal;Independent tribunal);Violation of Article 6+6-3 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Criminal charge;Fair hearing) (Article 6 - Right to a fair trial;Article 6-3 - Rights of defence;Article 6-3-a - Information on nature and cause of accusation;Article 6-3-c - Defence through legal assistance);Non-pecuniary damage - finding of violation sufficient (Article 41 - Non-pecuniary damage;Just satisfaction)
apps:42150/09,42150/09,Bjedov v. Croatia,42150/09,1,42150/09,29 May 2012,2012,001-110953,3,,,8|8-1|8-2|35|41,,HRV,,"Bjedov v. Croatia, no. 42150/09, 29 May 2012",1,11,2,99cd2ce32cf8|cfca8cb0bbc6,Article 8|Social rights,20230923050459,20260215111534,20230923050459__guide_art_8_eng.pdf,20260215111534__guide_art_8_eng.pdf,matched,exact_application_set,42150/09,5,CASE OF BJEDOV v. CROATIA,42150/09,HEJUD,ENG,2012-05-29T00:00:00,29/05/2012 00:00:00,4,ECLI:CE:ECHR:2012:0529JUD004215009,Remainder inadmissible;Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for home);Non-pecuniary damage - award
